ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
708,383,270;259;231;257,Kojak_3599;Kojak_2478;Kojak_3684;Kojak_809;Kojak_2495;Kojak_486;Kojak_485;Kojak_3717;Kojak_2527,P0AG44,,,false,P0A7N4,,,false,,1334.646,false,true,false,false,9,4,1,Between,0,0,0,,0,0,0
49,86;502;760;563;541;140;152;201;600;168;341;486;714;620;797;665,909;364;431;3509;241;222;308;1288;777;1714;1002;1497;2486;571;577;337;377;1633,Kojak_1162;Kojak_2182;Kojak_3016;Kojak_3065;Kojak_4054;Kojak_4034;Kojak_3928;Kojak_3959;Kojak_3449;Kojak_3513;Kojak_3538;Kojak_3481;Kojak_1685;Kojak_2401;Kojak_3069;Kojak_3072;Kojak_3068;Kojak_3641;Kojak_3874;Kojak_1145;Kojak_2991;Kojak_1999;Kojak_3988;Kojak_2455;Kojak_4026;Kojak_2586;Kojak_2616;Kojak_1362;Kojak_1314;Kojak_397;Kojak_1652;Kojak_3348,P0AGE9,,,false,P0A836,,,false,,1210.638,false,true,false,false,32,18,16,Between,0,0,0,,0,0,0
141,199;294;806,743;2219;1318;279,Kojak_3710;Kojak_2812;Kojak_473;Kojak_3107;Kojak_1782;Kojak_2998,P0ADZ4,,,false,P0A6X7,,,false,,1197.765,false,true,false,false,6,4,3,Between,0,0,0,,0,0,0
233,796;306;470,1004;929;983;2354,Kojak_1023;Kojak_1088;Kojak_1949;Kojak_1996;Kojak_1946;Kojak_1992,P0A6X7,,,false,P62399,,,false,,1094.737,false,true,false,false,6,4,3,Between,0,0,0,,0,0,0
23,374;791;812;55,389;1834;411;603,Kojak_251;Kojak_263;Kojak_3378;Kojak_3343;Kojak_1069;Kojak_272,P0A8T7,,,false,P0A7Z4,,,false,,1068.243,false,true,false,false,6,4,4,Between,0,0,0,,0,0,0
714,16;6;18;28,17;156;1;4,Kojak_1537;Kojak_1597;Kojak_883;Kojak_957;Kojak_1458;Kojak_1185;Kojak_3967,P0AC33,,,false,P0AC33;P14407,;,;,false,,989.499,false,true,false,false,7,4,4,Self,0,0,0,,0,0,0
706,820,833,Kojak_1499;Kojak_668,P0A8F0,,,false,P0A853,,,false,,964.373,false,true,false,false,2,1,1,Between,0,0,0,,0,0,0
129,819;187,230;818,Kojak_10;Kojak_560;Kojak_1313;Kojak_846,P0A6Y8,,,false,P09372,,,false,,947.233,false,true,false,false,4,2,2,Between,0,0,0,,0,0,0
52,224;90;742;295;324;428;44;754,2172;1841;937;2977;1588;2073;3013;2103;375;422,Kojak_2733;Kojak_267;Kojak_280;Kojak_1956;Kojak_287;Kojak_1948;Kojak_1994;Kojak_1169;Kojak_2381;Kojak_3335;Kojak_635;Kojak_1189;Kojak_1657,P0A7K2,,,false,P0A7J3,,,false,,942.716,false,true,false,false,13,10,8,Between,0,0,0,,0,0,0
417,766;511,604;2018;2822,Kojak_695;Kojak_365;Kojak_3102;Kojak_2792,P02359,,,false,P68679,,,false,,941.778,false,true,false,false,4,3,2,Between,0,0,0,,0,0,0
5,817;34;131;105;692,837;313;1208;451;3862,Kojak_4015;Kojak_3975;Kojak_3092;Kojak_1124;Kojak_3876;Kojak_2646,P02359,,,false,P0A7S9,,,false,,929.752,false,true,false,false,6,5,5,Between,0,0,0,,0,0,0
173,241;488;591;496;818,1963;1125;2112;2016;3884,Kojak_1910;Kojak_2922;Kojak_1430;Kojak_1429;Kojak_934;Kojak_910;Kojak_2897,P0A705,,,false,P0A7V3,,,false,,928.101,false,true,false,false,7,5,5,Between,0,0,0,,0,0,0
10,658;816;39,3348;791;286,Kojak_673;Kojak_406;Kojak_405;Kojak_453,P0ACD4,,,false,P0A6Z1,,,false,,922.28,false,true,false,false,4,3,3,Between,0,0,0,,0,0,0
699,813,1982,Kojak_697,P0A7R1,,,false,P0AG59,,,false,,887.5,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
27,526;727;504;279;548;622;573;361;77;546;619;438;484;513;774;641;144;107;414;290;125;226;76;748;509;167;216;338;523;172;62;160;59;225,3169;325;820;779;962;815;813;2585;311;946;2964;2529;3080;2307;415;3852;3747;1550;885;1065;2612;1091;925;508;1010;534;633;977;1945;1493;1153;1978;251;1513;657;620;636;772,Kojak_3142;Kojak_49;Kojak_1364;Kojak_3099;Kojak_2179;Kojak_2178;Kojak_627;Kojak_608;Kojak_48;Kojak_2442;Kojak_2717;Kojak_614;Kojak_613;Kojak_201;Kojak_107;Kojak_106;Kojak_299;Kojak_3898;Kojak_145;Kojak_37;Kojak_1000;Kojak_1853;Kojak_3031;Kojak_3109;Kojak_2247;Kojak_2248;Kojak_3860;Kojak_1454;Kojak_1453;Kojak_3935;Kojak_3654;Kojak_3945;Kojak_853;Kojak_8;Kojak_764;Kojak_4011;Kojak_3315;Kojak_3332;Kojak_3331;Kojak_3213;Kojak_4000;Kojak_1056;Kojak_2674;Kojak_2435;Kojak_2396;Kojak_1110;Kojak_1249;Kojak_4041;Kojak_1589;Kojak_547;Kojak_1779;Kojak_2578;Kojak_2579,P0A8V2,,,false,P0A8T7,,,false,,859.155,false,true,false,false,53,38,34,Between,0,0,0,,0,0,0
7,617;36;97;592;808;43,1587;343;1215;991;2454;1016;442,Kojak_880;Kojak_935;Kojak_250;Kojak_376;Kojak_1611;Kojak_2908;Kojak_2934;Kojak_162;Kojak_103;Kojak_543,P09831,,,false,P09832,,,false,,854.048,false,true,false,false,10,7,6,Between,0,0,0,,0,0,0
56,788;132;539;291;786;95;580;579;136;278;271;362;640;441,953;1210;3465;2009;418;985;878;294;963;381;831;2608;3745;2940,Kojak_3948;Kojak_3947;Kojak_3271;Kojak_2428;Kojak_402;Kojak_2072;Kojak_2073;Kojak_2602;Kojak_1706;Kojak_1127;Kojak_2311;Kojak_3207;Kojak_2310;Kojak_1848;Kojak_1869;Kojak_1849;Kojak_2572;Kojak_4010;Kojak_1298;Kojak_1347;Kojak_1014;Kojak_667;Kojak_403,P0AFG6,,,false,P0A9P0,,,false,,833.987,false,true,false,false,23,14,14,Between,0,0,0,,0,0,0
694,807,4046,Kojak_1191,P0A7S9,,,false,P0A7K2,,,false,,833.8,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
4,127;33;323;763;661,487;303;1352;503;2436;3404,Kojak_1482;Kojak_1728;Kojak_2449;Kojak_1478;Kojak_1418;Kojak_1329;Kojak_1377;Kojak_2098;Kojak_3727,P0A7V0,,,false,P0AG67,,,false,,808.839,false,true,false,false,9,6,5,Between,0,0,0,,0,0,0
693,805,278,Kojak_1734;Kojak_2472,ENTRAP_sp|Q68D42|TM215_HUMAN,,,false,P0A858,,,false,,780.4,false,true,false,false,2,1,1,Between,0,0,0,,0,0,0
692,804,2237,Kojak_1416,P63020,,,false,P36683,,,false,,748.2,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
8,597;54;94;37;389;803;162,2774;597;541;1792;685;356;2622;1828;1213,Kojak_1008;Kojak_671;Kojak_2864;Kojak_1344;Kojak_2881;Kojak_2395;Kojak_2655;Kojak_734;Kojak_2464;Kojak_196,P68066,,,false,P09373,,,false,,738.169,false,true,false,false,10,9,7,Between,0,0,0,,0,0,0
549,157;777,600;1060;996;1660,Kojak_564;Kojak_356;Kojak_3901;Kojak_386;Kojak_1982;Kojak_857;Kojak_1383,P68679,,,false,P0A7T7,,,false,,728.055,false,true,false,false,7,4,2,Between,0,0,0,,0,0,0
104,154;506;410;315;801,1411;841;2048;276;384,Kojak_1299;Kojak_1286;Kojak_1285;Kojak_831;Kojak_1968;Kojak_1969;Kojak_1028;Kojak_1027,P02359,,,false,P0A707,,,false,,711.836,false,true,false,false,8,5,5,Between,0,0,0,,0,0,0
192,221;456;230,458;582;387;3146;1268;908,Kojak_3038;Kojak_2986;Kojak_3039;Kojak_2985;Kojak_3036;Kojak_265;Kojak_2978;Kojak_3198;Kojak_546,P0ACF4,,,false,P0A7V3,,,false,,696.858,false,true,false,false,9,6,3,Between,0,0,0,,0,0,0
61,798;186;104,1384;1137;1048,Kojak_2241;Kojak_2240;Kojak_3149;Kojak_579,P0A6X7,,,false,P60422,,,false,,680.4,false,true,false,false,4,3,3,Between,0,0,0,,0,0,0
64,109;121;651;725;532,1078;1130;3770;1673;350;3197,Kojak_1154;Kojak_2639;Kojak_2648;Kojak_3355;Kojak_1833;Kojak_1822;Kojak_3314,P0A7J7,,,false,P0A7K2,,,false,,649.242,false,true,false,false,7,6,5,Between,0,0,0,,0,0,0
170,508;556;697;722;237;790,1625;1235;2008;1583;1921;3358,Kojak_3950;Kojak_1684;Kojak_1932;Kojak_2398;Kojak_3742;Kojak_3677;Kojak_3503;Kojak_3678;Kojak_3608;Kojak_1780,P0A7M9,,,false,P62399,,,false,,636.589,false,true,false,false,10,6,6,Between,0,0,0,,0,0,0
682,795,4030,Kojak_2277,P02359,,,false,P0A9F3,,,false,,632.1,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
681,793,686,Kojak_2063;Kojak_2100,P09373,,,false,P0A858,,,false,,620.801,false,true,false,false,2,1,1,Between,0,0,0,,0,0,0
168,632;789;560;234;695;406,3727;435;289;854;235;2854,Kojak_3147;Kojak_3849;Kojak_3807;Kojak_3852;Kojak_2577;Kojak_3810;Kojak_3855;Kojak_3618;Kojak_3687;Kojak_2483;Kojak_2482;Kojak_2580,P06959,,,false,P0A9P0,,,false,,601.851,false,true,false,false,12,6,6,Between,0,0,0,,0,0,0
6,74;787;450;35,3661;780;3965;1859;324,Kojak_3802;Kojak_3803;Kojak_3842;Kojak_3800;Kojak_1604;Kojak_1542,P0ACF0,,,false,P0A7V3,,,false,,589.263,false,true,false,false,6,5,4,Between,0,0,0,,0,0,0
347,557;736;782;432;439,3557;1590;1985;3050;3082,Kojak_3972;Kojak_2201;Kojak_2156;Kojak_2157;Kojak_3197;Kojak_2337;Kojak_3900;Kojak_3260,P0A7U3,,,false,P0ACF4,,,false,,559.58,false,true,false,false,8,5,5,Between,0,0,0,,0,0,0
673,785,2067,Kojak_1797;Kojak_1704,ENTRAP_sp|Q01094|E2F1_HUMAN,,,false,P37177,,,false,,554.308,false,true,false,false,2,1,1,Between,0,0,0,,0,0,0
171,239;733;259;780,1956;1987;2039;3312,Kojak_723;Kojak_2190;Kojak_2146;Kojak_278;Kojak_2979,P0A6Y1,,,false,P0A7V3,,,false,,546.802,false,true,false,false,5,4,4,Between,0,0,0,,0,0,0
264,417;577;339;755;769;696;685;705;118;351,403;391;2309;1120;591;2537;2299;413;1584;455;2541,Kojak_3655;Kojak_1291;Kojak_1290;Kojak_1368;Kojak_1953;Kojak_1952;Kojak_1998;Kojak_3145;Kojak_3896;Kojak_3094;Kojak_2582;Kojak_2644;Kojak_2643;Kojak_276;Kojak_3276;Kojak_3498;Kojak_1679;Kojak_1680;Kojak_1222,P0A6Y1,,,false,P0A6X7,,,false,,533.553,false,true,false,false,19,11,10,Between,0,0,0,,0,0,0
77,124;530;534;674;783;365,1163;752;907;3818;247;592,Kojak_3773;Kojak_254;Kojak_2251;Kojak_3117;Kojak_3653;Kojak_239;Kojak_212;Kojak_1596;Kojak_1103,P0A7R1,,,false,P0AG30,,,false,,524.987,false,true,false,false,9,6,6,Between,0,0,0,,0,0,0
97,146;781,1285;2218,Kojak_2144;Kojak_344,P0ACF4,,,false,P0A6Y1,,,false,,510.5,false,true,false,false,2,2,2,Between,0,0,0,,0,0,0
179,779;248;422;552,2471;1992;934;3528,Kojak_3922;Kojak_2652;Kojak_3921;Kojak_2649;Kojak_3211;Kojak_3212;Kojak_1835,P02359,,,false,P0A7U3,,,false,,500.048,false,true,false,false,7,4,4,Between,0,0,0,,0,0,0
58,307;771;101;743;664,2282;334;315;2389;255,Kojak_2638;Kojak_2719;Kojak_1894;Kojak_3870;Kojak_1825;Kojak_2641;Kojak_3832;Kojak_2631;Kojak_1789;Kojak_1790,P0A707,,,false,P0A7S9,,,false,,498.053,false,true,false,false,10,5,5,Between,0,0,0,,0,0,0
439,599;501;647;533,228;814;317;3333;225;408,Kojak_3294;Kojak_1862;Kojak_3909;Kojak_2714;Kojak_2663;Kojak_1898;Kojak_154;Kojak_164;Kojak_2126;Kojak_1437;Kojak_1469;Kojak_2047;Kojak_96,P0A786,,,false,P0A7F3,,,false,,496.935,false,true,false,false,13,6,4,Between,0,0,0,,0,0,0
666,776,4006,Kojak_245,P0A6Y1,,,false,P0AG48,,,false,,487.7,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
135,461;218;775;193,3164;1808;2542;1669,Kojak_2683;Kojak_2682;Kojak_3353;Kojak_3833,P0ACF0,,,false,P0A7U3,,,false,,487.02,false,true,false,false,4,4,4,Between,0,0,0,,0,0,0
110,305;757;477;538;598;177;356;405;396;566;176;525;161;764,1844;454;682;349;249;1534;406;2850;2090;261;299;1555;862;838;1457;309,Kojak_3504;Kojak_1353;Kojak_1397;Kojak_2086;Kojak_605;Kojak_375;Kojak_1692;Kojak_2497;Kojak_2095;Kojak_2059;Kojak_140;Kojak_379;Kojak_1116;Kojak_134;Kojak_3861;Kojak_2618;Kojak_3821;Kojak_1261;Kojak_1218;Kojak_1326;Kojak_116;Kojak_83;Kojak_3086;Kojak_2836;Kojak_3625;Kojak_2901,P0AG67,,,false,P02359,,,false,,452.439,false,true,false,false,26,16,14,Between,0,0,0,,0,0,0
231,773;304;608,2959;1727;1661,Kojak_1658;Kojak_1817;Kojak_2200,P0AG67,,,false,P68679,,,false,,449.056,false,true,false,false,3,3,3,Between,0,0,0,,0,0,0
239,227;772;169,2248;1875;3998;229;1913;1717;776,Kojak_548;Kojak_2300;Kojak_961;Kojak_2303;Kojak_3265;Kojak_2302;Kojak_4043;Kojak_551;Kojak_2339;Kojak_2304,P0A7S3,,,false,P0ACF4,,,false,,436.326,false,true,false,false,10,7,3,Between,0,0,0,,0,0,0
371,458;770,2159;3995,Kojak_2259;Kojak_2258;Kojak_3254,P02358,,,false,P0ACF0,,,false,,428.822,false,true,false,false,3,2,2,Between,0,0,0,,0,0,0
138,207;325;433;730;431;196,254;1760;731;3781;287;1271;3046;1682,Kojak_1624;Kojak_3362;Kojak_3318;Kojak_3363;Kojak_996;Kojak_2634;Kojak_1049;Kojak_1108;Kojak_626;Kojak_3257;Kojak_3313;Kojak_2701;Kojak_887,P0ACF0,,,false,P0ACF4,,,false,,424.308,false,true,false,false,13,8,6,Between,0,0,0,,0,0,0
0,29;588;768,227;3299;1415,Kojak_2242;Kojak_1031;Kojak_2730;Kojak_2731,P0ACF8,,,false,P0A8F0,,,false,,410.944,false,true,false,false,4,3,3,Between,0,0,0,,0,0,0
66,111;183;299;762;366;153,1089;1863;1755;1578;2246;405;2358;425;449,Kojak_2739;Kojak_669;Kojak_670;Kojak_3129;Kojak_3847;Kojak_3888;Kojak_0;Kojak_3495;Kojak_3033;Kojak_3034;Kojak_342,P0AEH5,,,false,P64581,,,false,,399.155,false,true,false,false,11,9,6,Between,0,0,0,,0,0,0
267,373;322;342;516,1575;298;2388;2490;2179,Kojak_774;Kojak_1774;Kojak_1775;Kojak_1705;Kojak_2431;Kojak_3140;Kojak_3144;Kojak_3146,P0A705,,,false,P0A707,,,false,,373.526,false,true,false,false,8,5,4,Between,0,0,0,,0,0,0
166,726;434;559;720;252;594;738;542;701;232;677;261,392;365;328;1180;727;1876;486;297;1546;1891;252;1393,Kojak_657;Kojak_360;Kojak_296;Kojak_1559;Kojak_1509;Kojak_1168;Kojak_1180;Kojak_660;Kojak_663;Kojak_1197;Kojak_331;Kojak_713;Kojak_540;Kojak_394;Kojak_711;Kojak_583;Kojak_598;Kojak_664;Kojak_1216;Kojak_1258,P0AG55,,,false,P0A7K2,,,false,,344.823,false,true,false,false,20,12,12,Between,0,0,0,,0,0,0
710,2;24;4;26;23,16;56;118;201;34,Kojak_149;Kojak_456;Kojak_157;Kojak_475;Kojak_42;Kojak_2102,P69908;P69910,;,;,false,P69910,,,false,,339.502,false,true,false,false,6,5,5,Self,0,0,0,,0,0,0
652,761,238,Kojak_559,P02359,,,false,P0A6X7,,,false,,306.5,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
181,643;250;758,1738;933;1762,Kojak_3306;Kojak_3118;Kojak_2363;Kojak_2327;Kojak_1633;Kojak_3387;Kojak_3232;Kojak_3386,P0AG30,,,false,P60422,,,false,,299.832,false,true,false,false,8,3,3,Between,0,0,0,,0,0,0
722,21;14;1,54;153;169;15,Kojak_1017;Kojak_1137;Kojak_2684;Kojak_1204,P06959,,,false,P06968;P06959,;,;,false,,299.127,false,true,false,false,4,4,3,Self,0,0,0,,0,0,0
68,360;273;445;700;135;629;358;203;205;113;676;645;749,583;1064;307;1894;1242;3716;368;1192;479;1103;3820;1367;3897,Kojak_2207;Kojak_3053;Kojak_3002;Kojak_3817;Kojak_3858;Kojak_2976;Kojak_3027;Kojak_2468;Kojak_1545;Kojak_2066;Kojak_3135;Kojak_3134;Kojak_2741;Kojak_2740;Kojak_2742;Kojak_959;Kojak_2728;Kojak_2729;Kojak_3844;Kojak_2438,P0AFG3,,,false,P0AFG6,,,false,,292.077,false,true,false,false,20,13,13,Between,0,0,0,,0,0,0
261,336;756,2239;902,Kojak_991;Kojak_1097,P0AEU7,,,false,P62399,,,false,,291.703,false,true,false,false,2,2,2,Between,0,0,0,,0,0,0
406,497;753;571,398;2618;844,Kojak_1321;Kojak_1320;Kojak_2211;Kojak_2168;Kojak_704;Kojak_2759,P0A7Z4,,,false,P0A8V2,,,false,,284.892,false,true,false,false,6,3,3,Between,0,0,0,,0,0,0
645,328,258;316;2041;2422,Kojak_2031;Kojak_1727;Kojak_2324;Kojak_2629;Kojak_3510;Kojak_2751;Kojak_3964,P02358,,,false,P0A7T7,,,false,,284.824,false,true,false,false,7,4,1,Between,0,0,0,,0,0,0
65,343;110;158;223;721;693;385;649;397;209;734;635,285;1081;1436;266;1488;1708;2516;1975;1566;1008;1356;3442,Kojak_2785;Kojak_3405;Kojak_2021;Kojak_1262;Kojak_1406;Kojak_1332;Kojak_1378;Kojak_1331;Kojak_905;Kojak_909;Kojak_908;Kojak_2476;Kojak_3643;Kojak_1420;Kojak_915;Kojak_1243,P29745,,,false,P09373,,,false,,278.25,false,true,false,false,16,12,12,Between,0,0,0,,0,0,0
46,596;191;83,354;3969;1666;891,Kojak_1367;Kojak_2053;Kojak_3982;Kojak_1113;Kojak_257,P0ACF0,,,false,P0AG59,,,false,,274.767,false,true,false,false,5,4,3,Between,0,0,0,,0,0,0
211,750;495;283,829;236;2150,Kojak_2321;Kojak_2353;Kojak_1868;Kojak_1867;Kojak_240,P0A9G6,,,false,P0A853,,,false,,269.362,false,true,false,false,5,3,3,Between,0,0,0,,0,0,0
213,747;634;285,1000;538;1144,Kojak_75;Kojak_1699;Kojak_889;Kojak_2287;Kojak_2286,P60422,,,false,P0A7R1,,,false,,265.506,false,true,false,false,5,3,3,Between,0,0,0,,0,0,0
638,746,1593,Kojak_2350;Kojak_2385,P21499,,,false,P62399,,,false,,250.899,false,true,false,false,2,1,1,Between,0,0,0,,0,0,0
637,745,412,Kojak_3917,P0A6B7,,,false,P0A7B5,,,false,,250.3,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
634,741,3955,Kojak_3854,decoy:sp|P76298|FLHA_ECOLI,decoy:,decoy:,true,decoy:sp|P33570|TKT2_ECOLI,decoy:,decoy:,true,,239.1,true,false,false,true,1,1,1,Between,0,0,0,,0,0,0
55,93;545;740,599;2012;763,Kojak_3934;Kojak_3910;Kojak_3846;Kojak_3845;Kojak_2143;Kojak_2188,P0A6X7,,,false,P0A7U3,,,false,,231.437,false,true,false,false,6,3,3,Between,0,0,0,,0,0,0
711,3;25;13,36;5;6,Kojak_1223;Kojak_1269;Kojak_1225;Kojak_2645;Kojak_2589,P0A8N3,,,false,P0A8N5;P0A8N3,;,;,false,,228.032,false,true,false,false,5,3,3,Self,0,0,0,,0,0,0
16,737;47;468;277,756;504;2868;1917,Kojak_3156;Kojak_3154;Kojak_3155;Kojak_1176;Kojak_248;Kojak_247;Kojak_3927,P0A817,,,false,P0A6F5,,,false,,220.654,false,true,false,false,7,4,4,Between,0,0,0,,0,0,0
47,460;671;499;84;465;731;517;426;457,3159;323;3165;320;1836;232;2367;3002;771,Kojak_119;Kojak_3605;Kojak_3604;Kojak_3606;Kojak_1342;Kojak_1267;Kojak_1354;Kojak_588;Kojak_2083;Kojak_2082;Kojak_820;Kojak_859;Kojak_457,P0A7G2,,,false,P02359,,,false,,208.708,false,true,false,false,13,9,9,Between,0,0,0,,0,0,0
628,735,3945,Kojak_3324,P76550,,,false,P0ADZ4,,,false,,208.4,false,true,false,false,1,1,1,Between,0,0,0,,0,0,0
457,164;370,273;1477;3519;432,Kojak_3848;Kojak_3883;Kojak_1945;Kojak_2780;Kojak_341;Kojak_404,P0A7S3,,,false,P0A6Y1,,,false,,203.556,false,true,false,false,6,4,2,Between,0,0,0,,0,0,0
354,679;729;440,433;3088;2438,Kojak_2393;Kojak_2501;Kojak_2603;Kojak_1390;Kojak_1389,P0A705,,,false,P0A7V0,,,false,,196.777,false,true,false,false,5,3,3,Between,0,0,0,,0,0,0
618,724,3744,Kojak_261,P0A9R7,,,false,P0A6F5,,,false,,171.9,false,true,false,false,1,1,1,Between,0,0,0.007,,0,0,0
617,723,3907,Kojak_3259,P0A7U3,,,false,P62399,,,false,,169.3,false,true,false,false,1,1,1,Between,0,0,0.007,,0,0,0
575,425;680,1909;1958;1250,Kojak_2828;Kojak_784;Kojak_2006;Kojak_1958,P0A6Y1,,,false,P0ADZ4,,,false,,161.984,false,true,false,false,4,3,2,Between,0,0,0.007,,0,0,0
108,159;719;254,649;3725;1663,Kojak_3873;Kojak_2813;Kojak_2653,P0ACF0,,,false,P0A7V0,,,false,,161.301,false,true,false,false,3,3,3,Between,0,0,0.007,,0,0,0
205,662;276;717,1935;1181;1860,Kojak_3012;Kojak_3872;Kojak_3951;Kojak_3952;Kojak_3991;Kojak_3954;Kojak_3955,P0A7V0,,,false,P0ACF4,,,false,,154.521,false,true,false,false,7,3,3,Between,0,0,0.007,,0,0,0
